"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2413","RT @IamPamManuel: Watch Vico Sotto defeat Corona Virus the way he defeated the Eusebio dynasty.",FALSE,0,NA,2020-03-18 12:44:53,FALSE,NA,"1240257867661246465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phaellamarie",1394,TRUE,FALSE,NA,NA
"2414","RT @pvvult: Michigan has 9.96 million people&amp;there are 65 cases of corona with no deaths so why is the entire state on lock down&amp;why are ho…",FALSE,0,NA,2020-03-18 12:44:53,FALSE,NA,"1240257867325661184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neodiy2",30,TRUE,FALSE,NA,NA
"2415","They ain’t even testing for corona in the Bahamas. The centers say if you don’t have ALL symptoms they won’t test💀… https://t.co/G5Q3RoqYll",FALSE,0,NA,2020-03-18 12:44:53,TRUE,NA,"1240257867179012103",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BellsSlay",0,FALSE,FALSE,NA,NA
"2416","RT @Omojuwa: Nigeria announces entry restrictions affecting China, Italy, Iran, South Korea, Spain, Japan, France, Germany, Norway, the Uni…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257866830921728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Horirenitemi1",314,TRUE,FALSE,NA,NA
"2417","RT @Oyin_dripping: diligent African countries like Botswana and Ghana. Guess what I found out today, these potential Corona Virus carriers…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257866759577601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DuruchibuzorE",6,TRUE,FALSE,NA,NA
"2418","@HowBoutNosweeti Finished high school but then Iraq’s revolution, WWIII &amp; corona happened so I’m not doing anything… https://t.co/WTrKxPO471",FALSE,0,"HowBoutNosweeti",2020-03-18 12:44:52,TRUE,"1240255807259840512","1240257866658873350","1129749677593780224","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaforey",0,FALSE,FALSE,NA,NA
"2419","RT @AjitPaiFCC: In wake of #Covid_19 outbreak, telework, remote learning, and telehealth are key. We must ensure that Americans don't lose…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257866600198146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeggyArceneaux",2740,TRUE,FALSE,NA,NA
"2420","RT @_hoelysad: This goddamn corona virus got me broke wtf",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257866168037378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RayKenCorpuz1",90,TRUE,FALSE,NA,NA
"2421","@aproko_doctor Another rubbish statement that garlic prevent  corona virus",FALSE,0,"aproko_doctor",2020-03-18 12:44:52,FALSE,"1240159002899726336","1240257865987829763","308269557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marybibi7",0,FALSE,FALSE,NA,NA
"2422","@Trashqueen_01 @NECRO_XIII Best part is that this little meme upsets her but I dont think i ever saw her complain a… https://t.co/NEWzmu45UZ",FALSE,0,"Trashqueen_01",2020-03-18 12:44:52,TRUE,"1240147786374492160","1240257865924870145","871801303739006976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheTinglenator",0,FALSE,FALSE,NA,NA
"2423","RT @itsindysev: so you’re tellin me rapunzel was in quarantine all her life cause her mom was hiding her from CORONA https://t.co/Urcimv6LWN",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257865920598019",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mimiipp",65707,TRUE,FALSE,NA,NA
"2424","RT @StrongmanBurner: Whiles we take preventive measures against Corona virus , let’s enjoy our evening dose
#Pilolo 🔥🔥🔥🔥
https://t.co/pOQLi…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257865786540032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paahighest44",141,TRUE,FALSE,NA,NA
"2425","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257865329176577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolehSorhaimi",57750,TRUE,FALSE,NA,NA
"2426","RT @AuthorofAbsurd: I'm not sick from Corona, but I AM sick of: Leftists, hysteria, paranoia, pandemonium, and pandemic. I'm also sick of h…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257865073315842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noregretts",137,TRUE,FALSE,NA,NA
"2427","RT @atulahuja_: Praises India for efforts against novel corona virus

-WHO
-SAARC

Criticizing India &amp; Modi against novel corona virus

-Ne…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257865031409664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singhrishav16",311,TRUE,FALSE,NA,NA
"2428","Literally corona couldn’t not happen on a worst season. Aries are pissed rn 💀💀 claiming it’s now that Aries season… https://t.co/ft0YBhJ9qS",FALSE,0,NA,2020-03-18 12:44:52,TRUE,NA,"1240257864704217088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lunatiicwave",0,FALSE,FALSE,NA,NA
"2429","RT @Froozay: Corona or no Corona business for continue...Hw3 😂😂😂😂😂😂 https://t.co/HPTlxis7gr",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257864494702592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lileiks",734,TRUE,FALSE,NA,NA
"2430","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257864146583553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matiii11861429",113969,TRUE,FALSE,NA,NA
"2431","RT @MaziIbe_: They took students (kids) to the airport for excursion in this Corona virus period. 

Nigeria 😂",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257864117207041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adamshorlar",29,TRUE,FALSE,NA,NA
"2432","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257863777275904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AminSollehin",23398,TRUE,FALSE,NA,NA
"2433","The WEA recognises the challenges and issues for everyone caused by the Coronavirus. We are working to ensure that… https://t.co/rFJjkcOdWB",FALSE,0,NA,2020-03-18 12:44:52,TRUE,NA,"1240257863735484417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WEAadulted",0,FALSE,FALSE,NA,NA
"2434","these products from China with corona viruses traveling around the world, this is too dangerous right, I don't want anything infected there",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257863731286016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MunhozJunior3",0,FALSE,FALSE,NA,NA
"2435","RT @CrypticNoOne: They saying this corona shit going to end ""earliest"" July or August....

https://t.co/cH62tXFV1I",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257863404195840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil_kaee",5600,TRUE,FALSE,NA,NA
"2436","@ZandiFinca If an infected person has no mask while you have one on and they sneeze or cough then sorry for you sti… https://t.co/3FwJ8y8zvu",FALSE,0,"ZandiFinca",2020-03-18 12:44:52,TRUE,"1240255786619731970","1240257863387353090","432904274","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VicMMoni",0,FALSE,FALSE,NA,NA
"2437","RT @deepscribble: Bengal was #corona free. Till an Oxford brat came back after partying with his infected London roomies, skipped quarantin…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257863227854848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pinkzenjoy",2914,TRUE,FALSE,NA,NA
"2438","RT @tripointtravels: A beautiful place you could explore after the Corona Virus saga  is the Coron Island located in Palawan, Philippine as…",FALSE,0,NA,2020-03-18 12:44:52,FALSE,NA,"1240257863186087937",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tshidaksy31",2,TRUE,FALSE,NA,NA
"2439","RT @Sari_Friends1: Prayers for the elimination of the corona virus in all of 🇮🇹Italy and all the rest of the world 🙏🙏🙏
#coronavirus 
#coron…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861902573571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VG_Stef",345,TRUE,FALSE,NA,NA
"2440","Senate should stop having sittings over corona virus 🦠 pandemic... #CoronaVirusUpdate #OnlyonV #coronaviruske… https://t.co/4kN5mG5GSH",FALSE,0,NA,2020-03-18 12:44:51,TRUE,NA,"1240257861894184961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emperorabdul_",0,FALSE,FALSE,NA,NA
"2441","RT @LMKMovieManiac: #KannumKannumKollaiyadithaal total TN gross until the #Corona shutdown is 11.34 CR 👌

#BlocKKKbuster @dulQuer @riturv…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861885677569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakthimjs8",79,TRUE,FALSE,NA,NA
"2442","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861541740544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nic0ClN",1354,TRUE,FALSE,NA,NA
"2443","RT @LMKMovieManiac: #Draupathi total TN gross until the #Corona shutdown is a whopping 14.28 CR 👌🔥 HUGE Blockbuster, most profitable Tamil…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861235519488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakthimjs8",119,TRUE,FALSE,NA,NA
"2444","RT @Iceprincezamani: Mannn after this corona pandemic, we need to wish each other happy new year again 🤦🏾‍♂️",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861172768772",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raspberries_569",1255,TRUE,FALSE,NA,NA
"2445","As per recent global report, global stock markets have sunk further despite the central banks of USA and other bank… https://t.co/OupnqWOrUP",FALSE,0,NA,2020-03-18 12:44:51,TRUE,NA,"1240257861109690370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PalakCorpiness",0,FALSE,FALSE,NA,NA
"2446","RT @Syed22i: A suspected Patient of Corona from Charsadda Went to KTH,LRH Hospitals But They Refused to Admit. Hospitals Administration in…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257861013381120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MianZahid89",74,TRUE,FALSE,NA,NA
"2447","RT @jeremylovesyall: jan 2020:
possible war with iran.

feb 2020:
australia on fire.

march 2020:
corona virus epidemic.

april 2020: https…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257860543680513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moon_rph",3411,TRUE,FALSE,NA,NA
"2448","RT @babyxmn: OP shared that Minseok visited their pharmacy in Yanggu today! He listened well to the instructions for taking tonic(? and sin…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257860518342657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belleintoy2",432,TRUE,FALSE,NA,NA
"2449","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257859608338434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaleighTober",37720,TRUE,FALSE,NA,NA
"2450","RT @ramanmann1974: #Tomato rate was Rs 2/Kg rate &amp; still I could not find any buyer. What else could I do, but throw away my 500 Kg produce…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257859553648641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kamalde17935217",17,TRUE,FALSE,NA,NA
"2451","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257859469926401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DieguitoMDNA",12300,TRUE,FALSE,NA,NA
"2452","RT @shonfaye: “When this is all over I’m definitely taking you out”

Corona got 29 year old management consultants talking to girls on Bumb…",FALSE,0,NA,2020-03-18 12:44:51,FALSE,NA,"1240257858966437888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiamhIdealai",385,TRUE,FALSE,NA,NA
"2453","RT @knowthenation: Busting Coronavirus Myths!

- Hand sanitizers or soap?
- Can you eat meat, egg, fish?
- When to wear a mask?
- Will Coro…",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257858408570881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhardwaj_vipin",14,TRUE,FALSE,NA,NA
"2454","everytime the news goes on at 8,first thing that comes out of their mouths are, ""the amount of corona cases are inc… https://t.co/F0WbP5I1kx",FALSE,0,NA,2020-03-18 12:44:50,TRUE,NA,"1240257858387603457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XIA0LYSTS",0,FALSE,FALSE,NA,NA
"2455","RT @jimbo_always: My next question is this: Will our 2020 Election be based on the Availability of a Corona Virus Test ? Will this really b…",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257858022842369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hiddeninmo1",5,TRUE,FALSE,NA,NA
"2456","RT @mishacollins: Hazel is an absolute train wreck when it comes to “social distancing,"" but she does help me work through my corona-worry.…",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257857376997378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaN45643550",2010,TRUE,FALSE,NA,NA
"2457","RT @thnsda: No one right now should be our enemy, there's a bigger enemy out there (corona), and all of us have the same goals in fighting…",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257857364295681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juulebautista",1,TRUE,FALSE,NA,NA
"2458","Give me the bobot now idk if we surviving the corona virus",FALSE,1,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856735232005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","steel1k__",1,FALSE,FALSE,NA,NA
"2459","RT @MiracleShadrack: Why can't corona virus leave our footballer and start from our politicians 😣😣😣😣😣",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856450039809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_darniell",929,TRUE,FALSE,NA,NA
"2460","RT @yojora: Why are our governors acting like the corona virus isn’t their business?? Are these people mad??",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856429010948",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Ariike",115,TRUE,FALSE,NA,NA
"2461","RT @goodboy__noah: Love In The Age Of Corona https://t.co/O6PcztVLK0",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856299044864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IMartino26",220,TRUE,FALSE,NA,NA
"2462","RT @child_choice: H1N1 Vaccine: 
Triggered Narcolepsy in over 1300 Europeans
https://t.co/QWoLUDmmQG
Corona Virus Vaccine (SKIPS ANIMAL TRI…",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856290594817",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LexyMarconi",12,TRUE,FALSE,NA,NA
"2463","RT @fikriqq: Update corona :

227 positif.
11 sembuh.
19 meninggal.

stay safe all. https://t.co/tvQ5tfih0F",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257856143675399",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luluberbulu",38,TRUE,FALSE,NA,NA
"2464","RT @maxgribben99: I know I’m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257855263031296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jimin_aphrodite",76220,TRUE,FALSE,NA,NA
"2465","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257855133028357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baekmonh",12300,TRUE,FALSE,NA,NA
"2466","RT @maxbrooksauthor: How will the Coronavirus effect the U.S. Military (and their families)
#Covid_19",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257854944264192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdffeet",150,TRUE,FALSE,NA,NA
"2467","#SocialDistancing #Covid_19 I HATE YOU ! https://t.co/9HKGoJ1j3D",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257854730354689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenjaminLeviy",0,FALSE,FALSE,NA,NA
"2468","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:44:50,FALSE,NA,"1240257854470270976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perusjajati",12300,TRUE,FALSE,NA,NA
"2469","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:44:49,FALSE,NA,"1240257854218657792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KemjiF",1242,TRUE,FALSE,NA,NA
"2470","RT @ZahraNaqviii: Y’all made jokes about corona 
Meanwhile Corona now: https://t.co/AgtXgsm9Te",FALSE,0,NA,2020-03-18 12:44:49,FALSE,NA,"1240257853925011456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EtsMarry",2,TRUE,FALSE,NA,NA
